item,itemLabel,valuesLabel,authorLabel,publishedInLabel,pp
http://www.wikidata.org/entity/Q55709675,Cultura obrera en el barrio portuario de La Isleta (Las Palmas de Gran Canaria),capítulo,Pilar Domínguez Prats,Fronteras de agua: las ciudades portuarias y su universo cultural (siglos XIV-XXI),15
http://www.wikidata.org/entity/Q51880262,De ciudadanas a exiliadas: un estudio sobre las republicanas españolas en México,libro,Pilar Domínguez Prats,,
http://www.wikidata.org/entity/Q51880291,El mundo del trabajo en RENFE. Historia oral de la infraestructura,libro,Pilar Domínguez Prats,,
http://www.wikidata.org/entity/Q51880323,Mujeres españolas exiladas en México (1939-1950),libro,Pilar Domínguez Prats,,
http://www.wikidata.org/entity/Q51880347,Voces del exilio: mujeres españolas en México (1939-1950),libro,Pilar Domínguez Prats,,
http://www.wikidata.org/entity/Q51880426,"Las mujeres en la historia de España, siglos XVIII-XX: bibliografía comentada",libro,Pilar Domínguez Prats,,
http://www.wikidata.org/entity/Q51881761,Las mujeres en la historia de España s. XVIII al XX,libro,Pilar Domínguez Prats,,
http://www.wikidata.org/entity/Q51881822,Mujeres españolas exiliadas en México (1939-1950),tesis doctoral,Pilar Domínguez Prats,,
http://www.wikidata.org/entity/Q51879687,Guerra de memorias y memorias de la guerra,artículo científico,Pilar Domínguez Prats,Bulletin Hispanique,15
http://www.wikidata.org/entity/Q56470459,Las vanguardias hispanoamericanas. La performance: Guillermo Gómez Peña,ponencia,Rocío Pérez Solís,"A través de la vanguardia hispanoamericana: orígenes, desarrollos, transformaciones",6
http://www.wikidata.org/entity/Q56470809,De la diversidad estética y social en la obra de Rodrigo García,ponencia,Rocío Pérez Solís,"Diversidad en la literatura, el cine y la prensa española contemporánea",11
http://www.wikidata.org/entity/Q51124988,Las relaciones entre Génova y Canarias en el siglo XVI: un poder notarial inédito del Archivo Histórico Provincial de Las Palmas,artículo científico,Rosa María González Monllor,Boletín Millares Carlo,27
http://www.wikidata.org/entity/Q53481517,Algunos aspectos lingüisticos de la documentación notarial de Canarias del siglo XVI,artículo científico,Rosa María González Monllor,Anuario de Lingüística Hispánica,16
http://www.wikidata.org/entity/Q53482952,"En torno al campo semántico ""ocultar"" en español y en francés (Aproximación a su evaluación diacrónica)",artículo científico,Rosa María González Monllor,Boletín Millares Carlo,10
http://www.wikidata.org/entity/Q53483496,Sheridan Le Fanu's Uncle Silas (1864). A Irish story transposed to an English setting,artículo científico,Rosa María González Monllor,Revista Canaria de Estudios Ingleses,10
http://www.wikidata.org/entity/Q53485293,"Uso de algunas perífrasis verbales en el ""Poema"" de Fernán González",artículo científico,Rosa María González Monllor,Revista de Filología de la Universidad de La Laguna,10
http://www.wikidata.org/entity/Q53485820,Un caso de cambio semasiológico: folía,artículo científico,Rosa María González Monllor,Revista de Filología de la Universidad de La Laguna,8
http://www.wikidata.org/entity/Q53486400,Puntualizaciones en la datación de algunas lexías en español,artículo científico,Rosa María González Monllor,Revista de Filología de la Universidad de La Laguna,13
http://www.wikidata.org/entity/Q53555392,A propósito de los usos de algunas formas verbales en documentos de Canarias del siglo XVI,capítulo,Rosa María González Monllor,La luz no interrumpida: homenaje a Eugenio Padorno,10
http://www.wikidata.org/entity/Q53556388,Estudios lingüísticos y literarios del español,capítulo,Rosa María González Monllor,"Canarias y el contexto Atlántico. Visiones históricas, sociales y culturales: proyecto estructurante de humanidades. Humanidades investiga, diagnósticos y retos para el futuro",8
http://www.wikidata.org/entity/Q53572391,Revisioning Ireland's Recent Past. Just Setting the Record Straight,capítulo,Rosa María González Monllor,The Irish Knot. Essays on imaginary/real Ireland,12
http://www.wikidata.org/entity/Q53572990,Canarias y Europa en el s. XVI: un poder notarial de la Curia Romana y su traducción al castellano en el Archivo Histórico Provincial de Las Palmas,capítulo,Rosa María González Monllor,Con quien tanto quería: estudios en homenaje a María del Prado Escobar Bonilla,16
http://www.wikidata.org/entity/Q53584934,Documentos del tribunal de la inquisición de Canarias del siglo XVI: aspectos fonéticos y morfológicos,capítulo,Rosa María González Monllor,Homenaje a Francisco Navarro Artiles,20
http://www.wikidata.org/entity/Q53585353,La subordinación sustantiva en The Syntax of Castilian Prose: The Sixteenth Century de H. Keniston,ponencia,Rosa María González Monllor,"Nuevas aportaciones a la historiografía lingüística: actas del IV Congreso Internacional de la SEHL, La Laguna (Tenerife), 22 al 25 de octubre de 2003",10
http://www.wikidata.org/entity/Q53585786,Aproximación a la evolución de algunas lexías que se refieren a guerra,capítulo,Rosa María González Monllor,"""Studia Humanitatis in Honorem"" Antonio Cabrera Perera",34
http://www.wikidata.org/entity/Q53586121,Notas sobre el léxico de los documentos notariales de Canarias del siglo XVI,capítulo,Rosa María González Monllor,"Presente y futuro de la lingüística en España. La Sociedad de Lingüística, 30 años después. Actas del II Congreso de la Sociedad Española de Lingüística. Volumen II",9
http://www.wikidata.org/entity/Q53586576,"Aportaciones al estudio histórico del léxico español: el caso de ""quedo-quito-quieto""",ponencia,Rosa María González Monllor,"Cien años de investigación semántica, de Michel Breal a la actualidad: actas del Congreso Internacional de Semántica",109
http://www.wikidata.org/entity/Q53588834,"Notas sobre la formación del léxico técnico de la arquitectura y de la construcción en español: el caso de la traducción de F. Lozano de los ""Diez libros de arquitectura"" de León Battista Alberti",capítulo,Rosa María González Monllor,Homenaje a Alfonso Armas Ayala,16
http://www.wikidata.org/entity/Q53589757,Tratamiento de los nuevos anglicismos en el diccionario académico,capítulo,Rosa María González Monllor,Contribuciones al estudio de la lingüística hispánica: homenaje al profesor Ramón Trujillo,10
http://www.wikidata.org/entity/Q53590126,El estudio histórico del español en Canarias,capítulo,Rosa María González Monllor,El español de Canarias hoy: análisis y perspectivas,9
http://www.wikidata.org/entity/Q53590628,El español en Canarias y América: aproximación a sus relaciones históricas,ponencia,Rosa María González Monllor,XI Coloquio de Historia Canario-Americana,14
http://www.wikidata.org/entity/Q53591202,Algunos datos sobre el léxico de la vid en Canarias,ponencia,Rosa María González Monllor,"Actas del Congreso de la Sociedad Española de Lingüística. XX Aniversario. Tenerife, 2-6 de abril de 1990",8
http://www.wikidata.org/entity/Q53482244,"Defender y defendre con el significado de ""defender"" y ""prohibir""",artículo científico,Rosa María González Monllor,,
http://www.wikidata.org/entity/Q53591656,Estudio lexicológico del Poema de Fernán González,libro,Rosa María González Monllor,,
http://www.wikidata.org/entity/Q51885231,"Marés, Faneca y el torero enmascarado o cómo asaltar el mito nacional y monolingüe en El amante bilingüe de Juan Marsé",artículo científico,Rubén Domínguez Quintana,Bulletin of Hispanic Studies,8
http://www.wikidata.org/entity/Q51885411,La seducción en Los empeños de una casa o cómo subvertir los espacios del deseo,artículo científico,Rubén Domínguez Quintana,Ogigia,12
http://www.wikidata.org/entity/Q51885424,El juguete rabioso de Roberto Arlt: La Struggle for life del mito folletín,artículo científico,Rubén Domínguez Quintana,Philologica canariensia,15
http://www.wikidata.org/entity/Q51885442,Hipertexto de Pérez Galdós. El epistolario (HPGE),capítulo,Rubén Domínguez Quintana,Visibilidad y divulgación de la investigación desde las Humanidades digitales. Experiencias y proyectos,9
http://www.wikidata.org/entity/Q51885932,Gloria y María Egipcíaca de Galdós: los peligros del ángel caído y del que regresa al cielo. Dos respuestas distintas a un mismo papel social,ponencia,Rubén Domínguez Quintana,Líneas actuales de investigación literaria: estudios de literatura hispánica,10
http://www.wikidata.org/entity/Q51885961,Research and theory driven insights: ten suggestions for L2 reading instruction,artículo científico,Rubén Domínguez Quintana,The Reading Matrix,10
http://www.wikidata.org/entity/Q51910748,Carne y mito: representaciones de la mujer desviada en el naturalismo radical y en el degeneracionismo,tesis doctoral,Rubén Domínguez Quintana,,
http://www.wikidata.org/entity/Q56285758,El epistolario galdosiano como recurso pedagógico,capítulo,Salvadora Luján Ramón,Retos en la adquisición de las literaturas y de las lenguas en la era digital,8
http://www.wikidata.org/entity/Q52343627,Abastecimiento y distribución de tabacos en el marco del estanco general español (siglos XVII y XVIII),capítulo,Sergio Solbes Ferri,"Tabaco e historia económica: estudios sobre fiscalidad, consumo y empresa (siglos XVII-XX)",28
http://www.wikidata.org/entity/Q52345357,Administrative and accounting system of the army treasuries: the treasuries of the kingdoms of the Crown of Aragon (1755-1765),capítulo,Sergio Solbes Ferri,"War, State and Development: fiscal-military states in the eigtheenth century",26
http://www.wikidata.org/entity/Q52520300,El arriendo de la renta del tabaco a través de la Real Hacienda: una eficaz fórmula de intervencionismo regio en Navarra (1717-1749),capítulo,Sergio Solbes Ferri,Tabaco y economía en el siglo XVIII,38
http://www.wikidata.org/entity/Q52525856,Auge y crisis de los productos de exportación en el primer tercio del siglo XX en Canarias,artículo científico,Sergio Solbes Ferri,Boletín Millares Carlo,17
http://www.wikidata.org/entity/Q52526314,Campillo y Ensenada: el suministro de vestuarios para el ejército durante las campañas de Italia (1741-1748),artículo científico,Sergio Solbes Ferri,Studia Historica. Historia Moderna,34
http://www.wikidata.org/entity/Q52527747,Una cita con la historia del monopolio del tabaco en España,capítulo,Sergio Solbes Ferri,"Drogues, dolços y tabac. Barcelona 1700",42
http://www.wikidata.org/entity/Q52528760,Los comerciantes extranjeros y el negocio del tabaco en la España del siglo XVIII,ponencia,Sergio Solbes Ferri,"Los extranjeros en la España moderna: actas del I Coloquio Internacional, celebrado en Málaga del 28 al 30 de noviembre de 2002",13
http://www.wikidata.org/entity/Q52529661,El consumo de tabaco en España en el siglo XVIII,artículo científico,Sergio Solbes Ferri,Cuadernos de investigacion historica,41
http://www.wikidata.org/entity/Q52530705,"Consumos y valores de la renta del tabaco en la admistración provincial del Reino de Navarra, 1731-1799",capítulo,Sergio Solbes Ferri,"El monopolio español de tabacos en el siglo XVIII: consumos y valores, una perspectiva regional",23
http://www.wikidata.org/entity/Q52531016,Contracting and accounting: Spanish army expenditure in wardrobe and the General Treasury accounts in eighteenth century,capítulo,Sergio Solbes Ferri,"The Contractor State and it's implications, 1659-1815",31
http://www.wikidata.org/entity/Q52531722,El control de gasto de la Marina en las Secretarías de Estado y del Despacho: los pagos de la Tesorería General en la primera mitad del siglo XVIII,capítulo,Sergio Solbes Ferri,El Estado en guerra: expediciones navales españolas en el siglo XVIII,47
http://www.wikidata.org/entity/Q52535984,El debate en torno a la cuestión portuaria en el seno de la Real Sociedad Económica de Amigos del País de Las Palmas (1864-1883),capítulo,Sergio Solbes Ferri,La economía canaria en la segunda mitad del siglo XIX: la Real Sociedad Económica de Amigos del País de Gran Canaria,24
http://www.wikidata.org/entity/Q52556184,La demanda de vestuario para el Ejército español en el siglo XVIII,ponencia,Sergio Solbes Ferri,Campo y campesinos en la España Moderna. Culturas políticas en el mundo hispano,12
http://www.wikidata.org/entity/Q52561778,Disponibilidad territorial de los recursos financieros de la Real Hacienda española: las tesorerías del ejército de los reinos de la Corona de Aragón (1755-1765),ponencia,Sergio Solbes Ferri,XIV International Economic History Congress,15
http://www.wikidata.org/entity/Q52580971,Eighteenth-century Spain as a Contractor State,artículo científico,Sergio Solbes Ferri,International Journal of Maritime History,5
http://www.wikidata.org/entity/Q52616907,La empresa industrial canaria en perspectiva histórica,capítulo,Sergio Solbes Ferri,Iniciación al estudio de la empresa en España y Canarias: sus archivos y su historia,37
http://www.wikidata.org/entity/Q52621845,El estanco del tabaco en el reino de Valencia (siglo XVIII),artículo científico,Sergio Solbes Ferri,Estudis,32
http://www.wikidata.org/entity/Q52622641,"Estrategias de gestión de la renta del tabaco, 1726-1736: el gobierno de Patiño y la introducción de la administración directa",capítulo,Sergio Solbes Ferri,Política económica y gestión de la renta del tabaco en el siglo XVIII,53
http://www.wikidata.org/entity/Q52623400,Las estrategias defensivas del Imperio hispánico en el siglo XVIII. El precio de la seguridad,artículo científico,Sergio Solbes Ferri,Vegueta,18
http://www.wikidata.org/entity/Q52625057,El factor histórico en la configuración de la empresa industrial en Canarias,artículo científico,Sergio Solbes Ferri,Revista de Estudios Regionales,34
http://www.wikidata.org/entity/Q52629264,El funcionamiento del estanco del tabaco en Canarias y en Navarra (1730-1780): un ejercicio de historia comparada,ponencia,Sergio Solbes Ferri,XIII Coloquio de Historia Canario-Americana. VIII Congreso Internacional de Historia de América (AEA),18
http://www.wikidata.org/entity/Q52633957,Gasto militar y agentes privados. La provisión de uniformes para el ejército español en el siglo XVIII,artículo científico,Sergio Solbes Ferri,Tiempos Modernos,18
http://www.wikidata.org/entity/Q52634199,La gestión de las tablas de Navarra heredada por los Borbones en los inicios del siglo XVIII: arrendamiento o administración directa,ponencia,Sergio Solbes Ferri,III Congreso General de Historia de Navarra: Navarra y Europa,20
http://www.wikidata.org/entity/Q52637149,El intento borbónico de creación de un mercado interior unificado: el caso de Navarra (1718-1722),ponencia,Sergio Solbes Ferri,III Reunión Científica de Historia Moderna,13
http://www.wikidata.org/entity/Q52669058,Introducción: actores políticos y actores privados en el gobierno de la Hacienda,artículo científico,Sergio Solbes Ferri,Tiempos Modernos,8
http://www.wikidata.org/entity/Q52671656,Introduction,capítulo,Sergio Solbes Ferri,"The Contractor State and it's implications, 1659-1815",11
http://www.wikidata.org/entity/Q52673166,Los mapas conceptuales en la enseñanza de la historia económica,ponencia,Sergio Solbes Ferri,Historia económica y experiencia didáctica: un encuentro en Jaén,9
http://www.wikidata.org/entity/Q52686754,Mecanismos financieros para el control de la provisión del vestuario de guardias de corps y alabarderos (1716-1785),ponencia,Sergio Solbes Ferri,Comercio y cultura en la Edad Moderna: actas de la XIII reunión científica de la fundación de Historia Moderna,14
http://www.wikidata.org/entity/Q52687542,More keys for understanding the ordinary budgets of the Spanish monarchy in the 1760 decade from a territorial perspective,capítulo,Sergio Solbes Ferri,"The spending of states: military expenditure during the long eighteenth century: patterns, organisation, and consequences, 1650-1815",25
http://www.wikidata.org/entity/Q52775900,Los navíos de la permisión canaria a Indias (1720-1779): ensayo de cuantificación del tráfico registrado,capítulo,Sergio Solbes Ferri,El mar en los siglos modernos. O mar nos séculos modernos,16
http://www.wikidata.org/entity/Q52780590,La necesaria construcción de un puerto marítimo para Las Palmas de Gran Canaria como complemento a los decretos de puertos francos (1852-1883),ponencia,Sergio Solbes Ferri,XV Coloquio de Historia Canario-Americana,22
http://www.wikidata.org/entity/Q53058061,Nuevas claves para interpretar los presupuestos ordinarios de la Monarquía española desde una perspectiva territorial: las cuentas de la Tesorería General en la década de 1760,ponencia,Sergio Solbes Ferri,XV International Economic History Congress,29
http://www.wikidata.org/entity/Q53146473,La organización del régimen impositivo de las Islas Canarias en el siglo XVIII,artículo científico,Sergio Solbes Ferri,Hacienda Canaria,36
http://www.wikidata.org/entity/Q53148928,Presentación: haciendas locales y haciendas estatales en las monarquías francesa y española: la construcción territorial del poder (siglo XVIII),artículo científico,Sergio Solbes Ferri,"Espacio, Tiempo y Forma. Serie IV. Historia Moderna",21
http://www.wikidata.org/entity/Q53149911,Privilegios territoriales en la España borbónica del siglo XVIII: reforma o consolidación,artículo científico,Sergio Solbes Ferri,Mélanges de la Casa de Velázquez,10
http://www.wikidata.org/entity/Q53240189,El proceso de introducción del tabaco en España (1636-1717): territorios y actividades económicas afectadas,capítulo,Sergio Solbes Ferri,Miscelánea: homenaje al doctor Ramón López Caneda,17
http://www.wikidata.org/entity/Q53255602,El proceso de reforma administrativa de la renta del Tabaco en Navarra durante el siglo XVIII,artículo científico,Sergio Solbes Ferri,Vegueta,13
http://www.wikidata.org/entity/Q53256433,La Real Hacienda y el control del gasto. La Tesorería General en la España del siglo XVIII,capítulo,Sergio Solbes Ferri,"Política, empresa e historia en Canarias",38
http://www.wikidata.org/entity/Q53275732,"Las rentas generales de aduanas y agregados en Canarias, 1765-1780",ponencia,Sergio Solbes Ferri,XVII Coloquio de Historia Canario-Americana,9
http://www.wikidata.org/entity/Q53367730,Los Servicios de las Cortes de Navarra en el siglo XVIII,ponencia,Sergio Solbes Ferri,Actas de la II Reunión Científica de la Asociacion Española de Historia Moderna Moratalla 1992,19
http://www.wikidata.org/entity/Q53371234,Teoría y práctica de administración y cobranza de rentas reales en Navarra (siglo XVIII),artículo científico,Sergio Solbes Ferri,Investigaciones de historia económica,28
http://www.wikidata.org/entity/Q53372930,Tesorerías del ejército: estructuras administrativo-contables para la gestión de los recursos fiscales en la España Borbónica: Galicia 1785-1780,artículo científico,Sergio Solbes Ferri,Obradoiro de Historia Moderna,25
http://www.wikidata.org/entity/Q53377029,Uniformidad fiscal versus territorios privilegiados en la España del siglo XVIII: los casos de Navarra y Canarias,artículo científico,Sergio Solbes Ferri,"Espacio, Tiempo y Forma. Serie IV. Historia Moderna",26
http://www.wikidata.org/entity/Q52384307,Algunas reflexiones dobre la aplicación de las reformas fiscales del siglo XVIII en Canarias,capítulo,Sergio Solbes Ferri,,
http://www.wikidata.org/entity/Q52555598,La defensa de las Islas Canarias en el siglo XVIII: modificaciones presupuestarias para su financiación,capítulo,Sergio Solbes Ferri,,
http://www.wikidata.org/entity/Q52634253,Historia económica mundial y de España: materiales de estudio,libro,Sergio Solbes Ferri,,
http://www.wikidata.org/entity/Q53139373,Ordenación contable de la Tesorería General de las islas Canarias (1718-1780),ponencia,Sergio Solbes Ferri,,
http://www.wikidata.org/entity/Q51037612,La creación de espacios en la dramaturgia de Lope de Vega,tesis doctoral,Sonia Alonso Vega,,
http://www.wikidata.org/entity/Q51040614,"El ejemplar salmantino de los ""Aphthonii clarissimi rhetoris Progymnasmata Ioanne Maria Catanaeo interprete"", de Juan Lorenzo Palmireno (BG/221825)",artículo científico,Trinidad Arcos Pereira,Cuadernos de Filología Clásica. Estudios Latinos,13
http://www.wikidata.org/entity/Q51041619,"La ""Palaestra Progymnastica"" de Adam Gschwend",artículo científico,Trinidad Arcos Pereira,Euphrosyne,13
http://www.wikidata.org/entity/Q51042943,"La versión latina de Joannes Maria Catanaeus de los ""Aphthonii Progymnasmata""",artículo científico,Trinidad Arcos Pereira,Revista de Estudios Latinos,16
http://www.wikidata.org/entity/Q51098322,"La traducción al latín de algunos términos griegos y su repercusión en los comentarios a los ""Aphthonii Progymnasmata""",artículo científico,Trinidad Arcos Pereira,Cuadernos de Filología Clásica. Estudios Latinos,15
http://www.wikidata.org/entity/Q51098650,"El ""Periplo"" de Hanón: una propuesta de interpretación",artículo científico,Trinidad Arcos Pereira,Latomus,14
http://www.wikidata.org/entity/Q51098855,De Cicerón a Erasmo: la configuración de la epistolografía como género literario,artículo científico,Trinidad Arcos Pereira,Boletín Millares Carlo,53
http://www.wikidata.org/entity/Q51099063,"Los Scholia de Juan de Mal Lara al ""progymnasma"" de la fábula de Aftonio",artículo científico,Trinidad Arcos Pereira,Cuadernos de Filología Clásica. Estudios Latinos,22
http://www.wikidata.org/entity/Q51099241,"La enseñanza de la Retórica en los ""Scholia in Aphthonii progymnasmata"" de Juan de Mal Lara",artículo científico,Trinidad Arcos Pereira,Calamus Renascens,9
http://www.wikidata.org/entity/Q51099634,"Las dos islas Hespérides atlánticas (Lanzarote y Fuerteventura, Islas Canarias, España) durante la Antigüedad",artículo científico,Trinidad Arcos Pereira,Gerión. Revista de Historia Antigua,25
http://www.wikidata.org/entity/Q51100024,"Plinio, nat. VI, 203: ¿Ortus u Occasus petatur?",artículo científico,Trinidad Arcos Pereira,Latomus,13
http://www.wikidata.org/entity/Q51118869,La expedición de Juba II a las Islas Afortunadas y el meridiano 0 del Orbis Terrarum,artículo científico,Trinidad Arcos Pereira,Orbis Terrarum,15
http://www.wikidata.org/entity/Q51119407,El conocimiento geográfico del océano en la Antigüedad,artículo científico,Trinidad Arcos Pereira,Eres,51
http://www.wikidata.org/entity/Q51119798,Las islas del Atlántico en la Epaenesis Ibérica de Luis Tribaldos de Toledo,artículo científico,Trinidad Arcos Pereira,Humanistica Lovaniensia,11
http://www.wikidata.org/entity/Q51121530,"La ""Fortunatarum Insularum descriptio"" de Marc-Antoine Muret en el ms. 1854 de la Biblioteca Nacional de Madrid",artículo científico,Trinidad Arcos Pereira,Boletín Millares Carlo,10
http://www.wikidata.org/entity/Q51121779,"Un ejemplo de ""damnatio memoriae"": Luis Tribaldos de Toledo",artículo científico,Trinidad Arcos Pereira,Calamus Renascens,15
http://www.wikidata.org/entity/Q51121985,"Dos epigramas latinos de Luis Tribaldos de Toledo a su discípulo, el Conde de Villamediana",artículo científico,Trinidad Arcos Pereira,Calíope,13
http://www.wikidata.org/entity/Q51124031,La presencia de Quintiliano en los tratados retóricos españoles del siglo XV: las Flores retóricas de F. Manzanares,artículo científico,Trinidad Arcos Pereira,Cuadernos de Filología Clásica. Estudios Latinos,13
http://www.wikidata.org/entity/Q51124404,Valores romanos y ejes transversales,artículo científico,Trinidad Arcos Pereira,Estudios Clasicos,26
http://www.wikidata.org/entity/Q51124679,"El ejemplar de la Biblioteca Pública ""Fernando de Loazes"" de Orihuela del De conscribendis epistolis de Francisco J. Bardaxí: ¿una edición corregida por el autor?",artículo científico,Trinidad Arcos Pereira,Fortunatae,11
http://www.wikidata.org/entity/Q51124988,Las relaciones entre Génova y Canarias en el siglo XVI: un poder notarial inédito del Archivo Histórico Provincial de Las Palmas,artículo científico,Trinidad Arcos Pereira,Boletín Millares Carlo,27
http://www.wikidata.org/entity/Q51125067,El De venustate dicendi de Fernando Manzanares y el Diálogo de la lengua de Juan de Valdés,artículo científico,Trinidad Arcos Pereira,Fortunatae,19
http://www.wikidata.org/entity/Q51125171,A. Dati y N. Perotti como fuentes de la obra Flores Rhetorici de Fernando Manzanares,artículo científico,Trinidad Arcos Pereira,Habis,8
http://www.wikidata.org/entity/Q51125365,La teoría epistolar de Fernando Manzanares,artículo científico,Trinidad Arcos Pereira,Cuadernos de Filología Clásica. Estudios Latinos,15
http://www.wikidata.org/entity/Q51125494,Los códices Scorialiensis g-III-2 y Toletanus 49-16 de Cornelio Nepote,artículo científico,Trinidad Arcos Pereira,Cuadernos de Filología Clásica. Estudios Latinos,31
http://www.wikidata.org/entity/Q51802436,El De componendis et ornandis epistolis de Giovanni Sulpizio Verulano,ponencia,Trinidad Arcos Pereira,Nova et vetera: nuevos horizontes de la Filología latina,11
http://www.wikidata.org/entity/Q53807888,"La influencia del género epidíctico-demostrativo en las ""Vitae"" de Cornelio Nepote",ponencia,Trinidad Arcos Pereira,Actas del VII Congreso Español de Estudios Clásicos,6
http://www.wikidata.org/entity/Q53811856,"El ""Scorialensis"" g-II-12 de Propercio",ponencia,Trinidad Arcos Pereira,Actas del VIII Congreso Español de Estudios Clásicos,7
http://www.wikidata.org/entity/Q53813589,Los colores rethorici de Fernando Manzanares,ponencia,Trinidad Arcos Pereira,"Actas del XI Congreso Internacional de la Asociación de Lingüística y Filología de la América Latina Las Palmas de Gran Canaria, del 22 al 27 de julio de 1996",11
http://www.wikidata.org/entity/Q53813760,"Preliminares de un estudio del ""Epistolarum compendium"" de Jodocus Badius Ascensius (Josse Bade)",capítulo,Trinidad Arcos Pereira,Homenaje a Alfonso Armas Ayala,16
http://www.wikidata.org/entity/Q53813995,"La recepción del libro IV de la ""Rhetorica ad Herennium"" en el Renacimiento: los ""Praecepta Artis Rhetoricae"" de Eneas Silvio Piccolomini",ponencia,Trinidad Arcos Pereira,Actas del X Congreso Español de Estudios Clásicos,6
http://www.wikidata.org/entity/Q53814196,"¿Ciceronianismo en el ""De epistolarum compositione compendium"" de Jodocus Badius Ascensius (Josse Bade)?",ponencia,Trinidad Arcos Pereira,Humanismo y pervivencia del mundo clásico: homenaje al profesor Antonio Fontán,8
http://www.wikidata.org/entity/Q53815525,La figuras de dicción y de pensamiento en el De componendis et ornandis epistolis de Giovanni Sulpizio da Veroli,capítulo,Trinidad Arcos Pereira,"""Studia Humanitatis in Honorem"" Antonio Cabrera Perera",14
http://www.wikidata.org/entity/Q53815864,"El ""De conscribendis epistolis"" de Francisco Juan Bardaxí, un manual para la Segunda Clase de Gramática de la Universidad de Valencia",capítulo,Trinidad Arcos Pereira,"La Universitat de València i l'humanisme. ""Studia Humanitatis"" i renovació cultural a la Europa i al nou món",10
http://www.wikidata.org/entity/Q53877281,"La teoría de los status en el ""Comentario"" de Grilio al ""De inuentione"" de Cicerón",ponencia,Trinidad Arcos Pereira,Actas del XI Congreso Español de Estudios Clásicos,12
http://www.wikidata.org/entity/Q53877497,La descripción de África en Plinio (Nat. V y VI),capítulo,Trinidad Arcos Pereira,Libyae Lustrare Extrema. Realidad y literatura en la visión grecorromana de África.  Estudios en honor al Prof. Jehan Desanges,14
http://www.wikidata.org/entity/Q53878381,Los comentarios a los Progymnasmata de Aftonio de Francisco Escobar y Juan de Mal Lara: estudio preliminar,capítulo,Trinidad Arcos Pereira,Humanismo y pervivencia del mundo clásico: homenaje al profesor Antonio Prieto,12
http://www.wikidata.org/entity/Q53878726,La selección de autores en las preceptivas retóricas latinas,capítulo,Trinidad Arcos Pereira,"Selección, manipulación y uso metaliterario de los autores clásicos",30
http://www.wikidata.org/entity/Q53884790,"La narración y el elogio en los ""Scholia in Aphtonii Progymnasmata"" de Juan de Mal Lara",capítulo,Trinidad Arcos Pereira,Pectora mulcet. Estudios de retórica y oratoria latinas,12
http://www.wikidata.org/entity/Q53885130,"El ""Comentario"" de Grilio a Cic. ""Inv"" 1.12-14",capítulo,Trinidad Arcos Pereira,La filología latina: mil años más,10
http://www.wikidata.org/entity/Q53885655,Lo políticamente correcto: pensamiento y lenguaje,capítulo,Trinidad Arcos Pereira,"A contracultura: insurrectos, subversivos, insumisos",18
http://www.wikidata.org/entity/Q53886170,"Grupo de investigación de Filología Clásica ""Juan de Iriarte""",capítulo,Trinidad Arcos Pereira,"Canarias y el contexto Atlántico. Visiones históricas, sociales y culturales: proyecto estructurante de humanidades. Humanidades investiga, diagnósticos y retos para el futuro",12
http://www.wikidata.org/entity/Q53890238,"La traducción de Daniel Heinsius de los ""Aphthonii progymnasmata""",capítulo,Trinidad Arcos Pereira,"""Manipulus studiorum"" en recuerdo de la profesora Ana María Aldama Roy",11
http://www.wikidata.org/entity/Q53890871,Los Progymnasmata en la obra de Joachimus Camerarius,ponencia,Trinidad Arcos Pereira,Ianua Classicorum: temas y formas del mundo clásico,8
http://www.wikidata.org/entity/Q53891420,Los primeros niveles de la enseñanza de la retórica: los progymnasmata,capítulo,Trinidad Arcos Pereira,Humanismo y pervivencia del mundo clásico. V homenaje al profesor Juan Gil,28
http://www.wikidata.org/entity/Q53572990,Canarias y Europa en el s. XVI: un poder notarial de la Curia Romana y su traducción al castellano en el Archivo Histórico Provincial de Las Palmas,capítulo,Trinidad Arcos Pereira,Con quien tanto quería: estudios en homenaje a María del Prado Escobar Bonilla,16
http://www.wikidata.org/entity/Q53876462,"""De conscribendis epistolis liber unus""= La composición epistolar. Francisco Juan Bardaxí",capítulo,Trinidad Arcos Pereira,,
http://www.wikidata.org/entity/Q53891495,Los códices Scorialensis G-III-2 y Toletanus 49-16 Corneli Nepotis Vital,tesis doctoral,Trinidad Arcos Pereira,,
http://www.wikidata.org/entity/Q56072867,Una aproximación a la enseñanza del léxico en clase de FLE,ponencia,Verónica Cristina Trujillo González,"Repères & Applications (VII), 2009 FLE : état des lieux et perspectives: XXV Journées Pédagogiques sur l'Enseignement du Français en Espagne",10
http://www.wikidata.org/entity/Q56072888,Algunas reflexiones en torno a la traducción de diccionarios culturales,ponencia,Verónica Cristina Trujillo González,Tiempo: texto e imagen,8
http://www.wikidata.org/entity/Q56072918,Los diccionarios como instrumentos de comunicación en Hispanoamérica,ponencia,Verónica Cristina Trujillo González,"Lengua, cultura y política en la historia de la traducción en Hispanoamérica",8
http://www.wikidata.org/entity/Q56072937,La enseñanza/aprendizaje del vocabulario en clase de lengua extranjera: una propuesta didáctica,ponencia,Verónica Cristina Trujillo González,La luz no interrumpida: homenaje a Eugenio Padorno,12
http://www.wikidata.org/entity/Q56090542,"Dos mundos paralelos, dos visiones similares: Un mundo feliz y 1984",artículo científico,Verónica Cristina Trujillo González,Philologica canariensia,12
